0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
200042080.87921143,1389.0447007725015,88246184.58747864,106597.73834049702,34901547.4319458,6172537.803649902,114533615.11230469,304653716.0873413,383476853.3706665,153389322.75772095,17926302.552223206,53720271.587371826,45244845.74794769,5970752.611756325,3948816.2845373154,557242.0544922352,1646993.6817884445,26320180.29689789,15699458.122253418,3770415.8574342728,718922.4008470774,13343968.987464905,12803354.859352112,20333518.087863922,14531083.405017853,14217379.689216614,185085344.3145752,7820000.499486923,68700206.27975464,4844446.107745171,113401.84137225151,3277505.561709404,18307577.073574066,245995688.43841553,354272270.2026367,105681264.40048218,32122549.414634705,20020471.51327133,27319055.795669556,5463092.029094696,2176269.330084324,3494426.980614662,850709.5277309418,5111622.43783474,1978973.4855294228,14827530.086040497,3237080.5740356445,15065635.740756989,87321.49144634604,5442646.5183496475,10447524.48797226,12356723.099946976
123012053.96652222,5880154.296755791,251017475.12817383,4860073.3280181885,58498358.726501465,12043655.663728714,73998379.70733643,360675358.77227783,379108214.37835693,159207975.8644104,1376920.0071692467,37456390.261650085,133641242.98095703,2333416.9760346413,1842256.82169199,489370.2920526266,2248292.416334152,27810910.34412384,13265578.44877243,3781290.724873543,1172174.5133399963,39062672.85346985,9545167.535543442,33195912.837982178,52268451.45225525,22390842.43774414,105336201.19094849,195437.92586773634,66313177.34718323,440978.63137722015,3722575.679421425,16962386.667728424,81235086.9178772,454100656.5093994,308120536.8041992,165119767.18902588,50621122.12181091,1968910.9176397324,957706.5706253052,8448446.542024612,49467968.94073486,14745123.68440628,4219448.193907738,696464.3020182848,137734.90209132433,16535980.999469757,2062873.3560442924,15765981.376171112,7328094.54202652,928007.8113079071,47054332.49473572,1928466.9309854507
222958230.97229004,115252.71693244576,68300443.88771057,379795.88378220797,3838960.4538679123,6654849.648475647,5394954.606890678,219302964.21051025,445853424.0722656,147879362.10632324,51310193.53866577,70677292.34695435,24924978.613853455,10292887.687683105,7300535.589456558,129899.66198801994,401257.7701359987,515859.4809472561,155.39777677986422,1281243.3764338493,1277628.6341249943,6789346.0392951965,25166711.21120453,12746196.985244751,15782897.174358368,107443.11148300767,281095552.444458,47133.54574050754,28898778.557777405,9588710.963726044,1504272.7813124657,2621529.0650725365,72718673.94447327,474151992.79785156,494075918.19763184,422778511.0473633,31378769.874572754,36223277.44960785,34771168.23196411,2234591.357409954,10420966.148376465,8177.90933069773,5390014.871954918,558372.3541349173,2093.2662664563395,13353672.623634338,301392.0970261097,50615.513464435935,299596.1578562856,365799.43262040615,4862639.680504799,2508335.5605602264
311086559.2956543,39348.259451799095,177367818.3555603,9503106.027841568,14687243.103981018,6902365.3864860535,33208474.51686859,219878435.1348877,546596336.3647461,99610602.85568237,44749778.509140015,55207288.26522827,48563712.83531189,300195.2776685357,13343882.56072998,3099791.333079338,1221234.630793333,9739439.189434052,1857499.5920062065,1223143.9352035522,222921.5344414115,9520705.789327621,12724167.108535767,36452671.88549042,33643046.02146149,8000487.834215164,381733059.8831177,942.6893484487664,66245609.521865845,3259978.4433841705,4063748.1957674026,454135.7047855854,77592360.97335815,556794309.6160889,870498561.8591309,380978322.02911377,12395028.76996994,5736840.8888578415,32904765.009880066,1370495.6509172916,12521746.754646301,41800.4667153582,232062.0696991682,518534.6119105816,1202458.3294987679,11287371.069192886,1116529.6658873558,208628.94598394632,71792.36854426563,2706944.7562098503,18809291.72039032,1815135.5907320976
125852203.36914062,8007040.619850159,217935538.29193115,8723879.605531693,22835123.538970947,1255988.0502521992,47085475.92163086,112996745.1095581,369416403.7704468,11936184.018850327,70605492.59185791,44740569.59152222,2945162.7284288406,3152955.323457718,41441.735811531544,20794500.410556793,840548.3327805996,39809289.57462311,9051257.371902466,216887.75159418583,1004093.4197604656,266126.1707544327,23109.92422280833,27731031.1794281,32304072.380065918,33626592.15927124,391657400.1312256,4978297.650814056,121789300.44174194,816254.6902894974,27404323.22025299,3752712.160348892,3952410.4446172714,259811353.68347168,189677870.2735901,220805549.62158203,8202159.404754639,19600.997620727867,30921897.292137146,7450570.166110992,4994481.4294576645,866448.2273161411,16410967.707633972,15395444.631576538,775356.4976155758,1051247.9580938816,2240707.352757454,389827.6248946786,12360769.510269165,5023653.06019783,7157232.612371445,3041800.1115322113
195547008.5144043,829191.2265121937,72642016.41082764,1832572.7432966232,12974672.019481659,14538259.80424881,35460817.81387329,164350306.98776245,307832431.7932129,95428711.17591858,13358068.466186523,103841960.43014526,49142897.12905884,178480.8817319572,2708027.884364128,517629.1801035404,631735.2410405874,20255959.033966064,90293.67938637733,11958.451068494469,105342.23401919007,20884315.66953659,686225.2485007048,19333989.918231964,82411366.7011261,8070147.782564163,107627892.49420166,396299.5018810034,13152274.489402771,2247406.356036663,33985.30534468591,1559860.6318235397,51050138.47351074,295644545.55511475,507402086.2579346,179669189.453125,43497475.98171234,21666136.384010315,17158961.296081543,10047639.906406403,27476248.145103455,3677804.7680854797,28080.41754178703,3534447.4017620087,2851692.5871372223,15475900.47121048,1153045.892715454,3357680.5144548416,2534706.3317894936,10492274.165153503,12193852.663040161,387644.23225075006
393356728.553772,4491655.9010744095,108344280.71975708,7306864.857673645,1119253.4118890762,579442.9685920477,39592200.51765442,153341543.674469,292014670.3720093,123029875.75531006,90090513.22937012,51169258.35609436,7592981.308698654,21629044.41356659,3740122.54178524,11433052.271604538,3055170.923471451,2863715.775310993,418485.51481962204,1677375.1005530357,12797.64692299068,22953920.06635666,28273.95510394126,9748021.513223648,13394339.382648468,24082519.114017487,458938741.68395996,1953.4796592779458,77019101.38130188,273033.3246290684,182633.68401676416,490414.91001844406,17455062.27016449,257077074.05090332,529528093.3380127,289770746.2310791,57150930.16624451,21196392.17853546,29968231.916427612,30738046.765327454,26815.544697456062,8237495.273351669,2209242.9921031,101134.0762488544,983053.8183450699,29184707.99922943,219199.7366026044,5887965.8579826355,2870776.318013668,11958935.856819153,1792610.2504134178,3834376.8566846848
81700122.3564148,12870942.056179047,31170830.130577087,883564.9117827415,55890643.59664917,9360794.723033905,28505241.870880127,38697132.46822357,270345735.54992676,20830556.750297546,114321625.23269653,47782337.66555786,526954.0939480066,16232022.643089294,10845901.0720253,17930121.71983719,7838239.520788193,81301218.2712555,39057195.18661499,818336.7550373077,937498.6402690411,2596988.156437874,14782287.180423737,45786052.942276,141585505.0086975,49508801.102638245,196524822.71194458,6201500.445604324,22365210.950374603,430289.9818867445,8112736.791372299,16734687.983989716,10416835.54649353,126610732.07855225,540754127.5024414,275314307.2128296,101836.23526245356,29638800.024986267,53550463.914871216,12271972.745656967,54073.985666036606,2186512.3882889748,5663160.607218742,32722663.87939453,796915.8701598644,14745648.205280304,1199946.179986,169858.91852527857,20744626.224040985,43087750.67329407,6007923.558354378,195832.45739340782
93307644.12879944,489583.1923931837,177327680.58776855,55799.633264541626,32857537.269592285,7434442.639350891,58109784.12628174,200989651.67999268,316070842.7429199,231341123.58093262,58455473.18458557,8933665.603399277,10429780.185222626,5081961.676478386,1375978.7194430828,1007401.9432067871,8568195.99866867,279128.598049283,130624.67332929373,68541.02830402553,18648815.155029297,414556.4045757055,3935205.563902855,11407742.649316788,50334364.17579651,2790439.5014047623,87002843.61839294,1001124.0839958191,62999123.33488464,1564301.3641238213,21006.90471706912,17545519.769191742,82684171.19979858,265598106.38427734,337140011.78741455,409784221.6491699,8146763.59295845,768781.0808420181,11412319.540977478,5295830.219984055,24681839.34688568,3840849.1760492325,491428.28211188316,268.04784738487797,47868.749243207276,971256.7552924156,3299.3182685459033,13704742.49124527,8571713.417768478,1578846.201300621,373654.0209501982,168486.41680553555
226435017.5857544,6195688.247680664,27454814.314842224,14813382.923603058,159315359.59243774,205766.47948473692,3886501.8635988235,206062674.5223999,237321209.90753174,205614399.90997314,19592344.760894775,95019948.48251343,76095187.66403198,33686.92705407739,158330.67009225488,288630.09065389633,7567049.562931061,20659792.42324829,983542.2039031982,13169141.113758087,25009191.036224365,23375906.05020523,114392.98978075385,8262651.413679123,87949299.8123169,6789174.675941467,140174031.2576294,2809766.8662667274,47385060.78720093,539203.3141106367,215062.33606487513,2115412.4289751053,10388279.7062397,192801761.62719727,471215200.42419434,278211808.2046509,52072548.86627197,50087624.7882843,62033981.08482361,667188.5494142771,5047569.423913956,21821807.324886322,10410068.929195404,18561042.845249176,16588352.620601654,2213543.653488159,24028094.112873077,640583.1780284643,1601823.4193325043,4942374.676465988,31708669.662475586,54785.82461364567
93422579.76531982,873424.5784580708,96012902.25982666,1248717.773705721,21120594.441890717,1091139.3910646439,48423385.62011719,239772987.36572266,386030173.3016968,118068540.09628296,138682067.3942566,47169816.49398804,22068403.661251068,47165575.62351227,19356846.809387207,82044.5828139782,3500.751336105168,15214434.266090393,4762523.993849754,2061.92798941629,2564697.526395321,8408405.631780624,7540000.230073929,4969447.106122971,45228007.435798645,7118581.235408783,162901341.91513062,374052.3476153612,184231555.46188354,30539062.61920929,2018982.358276844,17773282.527923584,136021.47810161114,235504651.0696411,657573270.7977295,243872594.83337402,6241121.888160706,1362378.615885973,111745548.24829102,49405390.02418518,2555026.113986969,2354374.7141957283,10816376.656293869,26181668.043136597,3430446.2373256683,7721009.850502014,5664752.051234245,27020934.224128723,24036440.25325775,21540132.16495514,5497708.171606064,274390.4246017337
130691802.50167847,3521250.933408737,170206105.70907593,13089196.383953094,32638025.283813477,10801544.040441513,16446214.9143219,230333781.2423706,519550514.2211914,80989694.59533691,27543711.66229248,36759015.917778015,3903754.80055809,2058758.0278515816,5514942.109584808,14209975.30221939,5736705.2882909775,15661397.576332092,9234379.976987839,337594.5845618844,20902542.769908905,3014024.719595909,7030601.054430008,32779228.687286377,49911183.11882019,5125478.282570839,265777492.52319336,2617.346399347298,264521336.55548096,37827.38640438765,15797.055675648153,2876253.053545952,28484451.77078247,487978982.92541504,487057876.58691406,160222423.07662964,386666.1572828889,561389.9324089289,69365775.58517456,319968.2105332613,12643162.906169891,3914047.7776527405,0.07346925290363515,16063570.976257324,183965.6732045114,648958.4688097239,1415964.0297293663,11471574.753522873,31739616.39404297,365286.8093922734,20130185.782909393,10277597.606182098
578422546.3867188,2200494.147837162,191365623.4741211,19109621.64402008,105352628.23104858,850552.5067448616,18920099.73526001,214732098.57940674,267753410.33935547,239188742.63763428,5348683.8936805725,56934523.582458496,99696248.76976013,287939.30541723967,80104.82997633517,886006.2807798386,394539.81444239616,55122786.7603302,1851389.7433876991,15094256.401062012,16371968.388557434,41675975.91876984,2161817.066371441,43811357.02133179,123373186.58828735,21763269.60325241,230348706.24542236,2897948.0266571045,97787642.47894287,502974.02776777744,417277.3566097021,3776700.049638748,26062408.089637756,259145665.1687622,484059715.2709961,240296244.62127686,43697443.6044693,40050619.84062195,37676426.76830292,81941.68913178146,17514862.12015152,65911030.769348145,5382.747258408926,2130409.7026586533,597366.7837679386,675787.590444088,7786414.02721405,4932302.9816150665,7173407.822847366,2917656.4887166023,58960849.04670715,447811.8382394314
254390716.55273438,67302.35763825476,76254785.06088257,4860057.309269905,60112822.05581665,2552416.1756038666,77250093.22166443,167323279.38079834,433615493.77441406,37248137.59326935,85499417.78182983,63001757.860183716,3297451.511025429,773863.4943962097,4779758.6768865585,2493668.533861637,1710781.641304493,6583936.512470245,1860896.497964859,18551.628454588354,9403039.515018463,21461661.159992218,1684906.3336849213,15755230.188369751,45235297.083854675,10182759.910821915,251993775.36773682,24144122.004508972,82085049.15237427,1471494.3245053291,290649.64037388563,19052003.32403183,4421542.212367058,382058262.8250122,593930292.1295166,183743226.52816772,13259088.99307251,457248.5573589802,34240102.767944336,26626440.8826828,14213365.316390991,52511.93651929498,7221538.573503494,19698348.64139557,8065977.692604065,7843990.623950958,4765797.406435013,12853950.262069702,24489605.42678833,60018211.60316467,8794397.115707397,593886.3381743431
222491478.9199829,446349.4289666414,22697117.924690247,34561.81439105421,36303931.47468567,6219923.868775368,21376508.474349976,275053787.2314453,470664167.4041748,236833477.02026367,62532210.35003662,126418423.65264893,47653678.05957794,529977.2135913372,13960291.44525528,377562.10658699274,140433.90983715653,16959798.336029053,104478.5138219595,11822705.7158947,38185831.904411316,3102127.2763609886,2607929.7065734863,23391613.364219666,78247177.6008606,7541219.890117645,191063308.7158203,22977.257322054356,66707140.20729065,1610101.2006402016,69.78497140153195,107676.7104677856,15781882.405281067,351449537.2772217,601215839.3859863,358276295.66192627,31324583.292007446,27479371.428489685,38775438.07029724,1892350.9865999222,15427953.004837036,4292527.958750725,787939.8763179779,3029629.774391651,97964.94850888848,2014374.7329711914,7190991.938114166,1175480.8947443962,8756.484021432698,3769524.022936821,20859666.168689728,12048616.260290146
121122956.27593994,3671739.9954795837,142539346.21810913,112734.65352132916,84002429.24690247,2795803.1743764877,19103439.152240753,292066740.98968506,404389905.9295654,180597519.87457275,35481670.49884796,56288361.54937744,90833044.05212402,11971856.653690338,6.652489048519783,2613463.9978408813,33907.286706380546,15101301.670074463,1560128.666460514,759263.0572617054,11830750.852823257,3765747.69616127,10846156.626939774,19651426.374912262,41495758.295059204,23073147.237300873,36994475.12626648,10068140.178918839,26501929.759979248,4436637.0886564255,2991376.44469738,1954333.484172821,40221625.566482544,212273931.5032959,379760241.5084839,291428375.2441406,37173259.25827026,134042.7901595831,4691682.383418083,26858484.745025635,34295725.82244873,46169528.36513519,25829.498190432787,485993.73549222946,10034405.440092087,584174.1804033518,8913605.660200119,10423746.705055237,21110603.21331024,1048258.1332325935,27061420.679092407,15091280.6391716
244383955.00183105,1733255.758881569,111123645.30563354,782849.1739928722,27579271.79336548,7536105.811595917,51778405.9047699,291952919.960022,511799716.9494629,110442936.42044067,87647283.07723999,70297455.78765869,21289053.559303284,11148560.792207718,2973760.1056694984,9322932.362556458,40968.5104386881,2488775.923848152,328960.4792371392,110531.00461140275,605048.518627882,3199002.891778946,9128014.743328094,16209198.534488678,7647849.61938858,2953715.4361605644,350174450.8743286,5050412.192940712,87638813.2572174,453816.4474070072,2152621.7460632324,2831383.7945461273,28161227.703094482,404860019.6838379,377132201.1947632,244650578.49884033,23185409.605503082,10896880.179643631,47658008.337020874,511481.19382560253,3158460.9299898148,290345.77310085297,639842.1712219715,420924.4158118963,5407954.752445221,382103.631272912,1685754.768550396,5389210.20925045,979031.5292775631,4205346.85254097,2594481.7811250687,41237.1417041868
311759924.88861084,1426752.0047724247,148293328.2852173,16440062.22486496,18615657.091140747,4828902.706503868,32458668.94721985,180704224.10964966,376404142.37976074,189841365.81420898,17399683.594703674,111415886.87896729,91099995.37467957,1309912.4655127525,2937852.591276169,196847.11005538702,4083534.3301296234,15546150.505542755,2811848.558485508,3686105.4599285126,14741583.168506622,43668889.99938965,2195202.372968197,11334443.092346191,32531127.333641052,7140514.999628067,348187208.1756592,38765.29517583549,29846516.251564026,570695.1953470707,407318.9105838537,4580154.269933701,43566283.58364105,365954923.62976074,496986150.74157715,163183975.21972656,50531303.88259888,39217925.07171631,27345556.020736694,32973325.25253296,13362245.261669159,12577329.576015472,1158635.3182792664,2453789.860010147,13597176.969051361,20805364.847183228,3240.756268496625,11172.846279805526,10529005.527496338,12512497.60389328,955282.2448313236,6229985.877871513
357400393.48602295,2992.0820452389307,206901693.3441162,7596405.595541,11935789.13807869,25072196.125984192,40322348.47545624,250786828.99475098,440373229.98046875,174635171.8902588,4363546.520471573,62756758.92829895,57590866.08886719,891.7702871258371,6494458.764791489,5415223.16634655,623.0185135791544,8502227.813005447,436387.4439150095,8773834.258317947,78498.89807403088,28539448.976516724,132337.49195933342,24214486.77778244,58993458.74786377,1085.0868420675397,309497785.5682373,441596.7036038637,65780580.043792725,4694446.548819542,772959.6924036741,5208043.00904274,97820156.81266785,415012931.82373047,381422591.2094116,294078445.4345703,19160479.307174683,20087468.62411499,31793311.23828888,625949.0270167589,38373836.87496185,704913.0741506815,1343977.1719276905,598801.7655909061,2053913.101553917,22368273.13899994,1839248.463511467,8412267.26770401,1597479.172050953,3095.764623139985,22456315.15979767,319554.14451658726
276204180.71746826,3827587.142586708,78951144.21844482,487251.7194598913,52781063.31825256,17089881.002902985,17838066.816329956,140732502.9373169,316842484.4741821,177124583.7211609,5925959.721207619,78687924.14665222,43324524.16419983,391447.96319305897,1057004.8354566097,1446976.698935032,431644.63713765144,4943696.409463882,3741315.3797388077,3421878.069639206,6481970.101594925,5369414.389133453,22402183.711528778,16475896.537303925,31614688.03882599,19347.616762388498,59223502.87437439,492062.4662190676,21483381.09254837,17636129.26006317,939770.4154253006,12064360.082149506,77279168.36738586,374906253.81469727,699614334.1064453,352980184.5550537,51075702.90565491,27834647.89390564,18803073.465824127,6223768.74089241,48399442.43431091,21455548.7036705,7583317.160606384,1288495.58532238,2764236.9270324707,22534261.643886566,29291936.75518036,1440223.9583432674,1732293.5163974762,8877464.38384056,3065056.5400719643,7636603.7130355835
334314560.89019775,1374185.0852966309,218509793.28155518,11382980.644702911,593110.3136390448,16911979.019641876,67705947.16072083,250452041.62597656,295218420.0286865,93743044.13795471,27828320.860862732,105151128.7689209,63863164.18647766,545000.3314763308,8964958.786964417,1930150.5759358406,1097.5804798363242,8081203.6991119385,2328904.5318961143,1068048.2722818851,492.1964318782557,8548345.416784286,1069222.3906517029,20073916.018009186,33110120.89252472,3520625.8296966553,308437848.0911255,250336.10872924328,59201031.92329407,69018.82006786764,67804.13095839322,1982500.0315904617,88263791.79954529,433822441.1010742,453546857.8338623,203374290.4663086,63419097.661972046,26421806.21623993,31189420.81928253,15653967.85736084,12266130.74541092,1988206.0587406158,6177732.348442078,4116208.106279373,101667.68915951252,20983722.805976868,38242.185837589204,872810.0918233395,1079908.3858728409,1998656.4293503761,13082639.873027802,697756.6052228212
210053014.75524902,4630984.365940094,186273074.15008545,7146366.685628891,3201200.4405260086,2637478.895485401,4588128.998875618,80000358.81996155,459840393.06640625,162658715.2481079,31268203.258514404,33406272.530555725,3250493.109226227,7673646.509647369,179519.34132725,4831173.6434698105,2320304.326713085,24522252.38084793,5906790.494918823,4619180.411100388,10631082.952022552,6789729.744195938,8046292.5136089325,57657176.25617981,80249905.58624268,8723004.907369614,213428044.31915283,367873.5811263323,44714069.36645508,4298869.5204257965,349417.49181598425,1764239.3708229065,120652127.26593018,503943586.3494873,578061819.0765381,322474813.4613037,25729894.638061523,430612.5920265913,23621352.01692581,773484.9583357573,21844276.785850525,13686004.281044006,721523.6779302359,340439.1696676612,1133864.1867041588,26500666.14151001,6220894.679427147,391289.1261279583,804981.3099205494,21348839.99824524,34893497.824668884,76389.21961188316
119905269.14596558,1534689.8697316647,109135007.85827637,1678268.7976956367,9840860.217809677,16302257.776260376,16029183.566570282,172104692.45910645,339439582.82470703,180219793.31970215,55239903.926849365,39393886.92378998,304235.77409237623,2199162.356555462,927908.4391891956,281879.11957502365,703520.1881080866,40428.32588311285,8169413.357973099,4220425.337553024,3337188.4375810623,3899463.266134262,27961421.012878418,20229673.385620117,27928638.458251953,13706532.12070465,152324378.490448,104.0307552102604,138526427.7458191,10673380.643129349,2036651.7826914787,7638982.683420181,76371943.95065308,439240312.57629395,430411863.32702637,365997314.453125,6449.3302488699555,12769694.62633133,28043717.1459198,364247.1507191658,15975855.29088974,19757455.587387085,4408452.287316322,1421355.6423783302,1341439.7835731506,1391.1003406974487,620683.2360476255,16800.22105574608,3338992.5956726074,6043210.253119469,25279951.095581055,24724359.810352325
310678958.89282227,6494805.216789246,87370556.59294128,4762506.484985352,2468829.7882676125,2208574.116230011,38400822.87788391,156617617.6071167,416386365.8905029,207887005.80596924,117470633.98361206,42428269.98233795,4591295.86815834,167233.89271646738,3712374.7169971466,10920108.1097126,3895222.023129463,2535440.0277137756,2361653.0001163483,462997.05281853676,5758609.9952459335,18332920.968532562,20486821.234226227,3356073.796749115,40501609.444618225,10176303.98273468,281535267.829895,386286.8994474411,67562586.06910706,5429231.0029268265,1907381.2291026115,13532432.913780212,28525573.015213013,328406357.76519775,627649974.822998,408265209.19799805,5222925.171256065,45771929.62169647,22917170.82262039,37612.18686122447,34988605.97610474,6757461.279630661,13785757.12442398,5701053.142547607,4370753.467082977,11256068.94493103,53437.21131794155,7256301.492452621,12433418.63155365,10407293.58792305,67323.54522682726,2811646.0889577866
209804296.49353027,2238.4188923751935,89599776.26800537,650617.7596747875,31493932.008743286,24062013.626098633,7608816.027641296,129310047.62649536,327286839.48516846,93352228.40309143,60957312.58392334,69257515.66886902,50016844.272613525,12057762.59303093,1471490.4129505157,5268565.937876701,4596858.471632004,1040419.7499155998,553989.177569747,988753.8850307465,143757.39265233278,341025.2509638667,31027674.674987793,32541349.53022003,35121035.5758667,490041.8221950531,121681368.35098267,6364317.983388901,30241465.56854248,5116084.590554237,3890414.908528328,5754464.119672775,25649607.181549072,333470559.1201782,583959388.7329102,304134631.1569214,45168453.45497131,22811642.289161682,36319455.50441742,1406698.0220377445,31999078.392982483,54679.53160405159,3807386.3834142685,2078031.0034751892,10942686.349153519,12020738.422870636,2760.2543923421763,727023.3705639839,14117725.193500519,2985604.666173458,9172166.883945465,2792910.672724247
157727742.1951294,414238.9167100191,153138434.88693237,2525394.4098949432,10220508.27741623,1948135.71870327,7104431.092739105,268040466.30859375,242971682.54852295,152414345.74127197,58190953.731536865,96882718.80149841,56077355.14640808,4204899.445176125,8395237.475633621,1693759.299814701,1213041.9723689556,13284966.349601746,864386.6516649723,15072.636597324163,3538413.718342781,6479866.802692413,4737406.224012375,6385159.492492676,23859652.876853943,1322924.3457317352,133719742.29812622,762340.3333127499,98545014.85824585,209152.81493216753,561918.5045361519,11203539.371490479,34219688.177108765,342901039.12353516,390254139.9002075,434344720.8404541,59567362.07008362,5156791.95523262,25044086.575508118,1426551.2116253376,15318822.860717773,58422.22017236054,4274969.920516014,1376107.3350906372,5932.390922680497,21119688.45129013,57479.73918914795,212194.18849796057,1484.9862964183558,6885455.548763275,18668012.32099533,28745.090821757913
178898942.47055054,1517073.9963650703,59736537.93334961,2563349.3438363075,24092866.480350494,3090834.803879261,34824550.15182495,172397959.23233032,393086528.7780762,191484475.13580322,91512566.80488586,149334549.90386963,43902403.1162262,7336916.774511337,1537624.5602965355,1396725.6993055344,3482930.362224579,2604449.726641178,3261047.974228859,12264377.623796463,471764.3838375807,203010.09062677622,2219545.468688011,1699222.4380373955,81064885.85472107,194478.256162256,84894198.179245,1105377.2643208504,206822991.3711548,3749.0295653697103,993898.6971974373,2797029.7262072563,14074304.699897766,318002605.4382324,743350982.6660156,271222162.2467041,34469002.48527527,19245094.060897827,90174067.02041626,36715394.258499146,307465.29810130596,79086.09695732594,252817.78071075678,13762739.300727844,869403.2207131386,9313731.640577316,58166.26944579184,1332131.028175354,5861501.395702362,9249249.10068512,171733.25177282095,1798511.6690397263
348180532.45544434,2883978.1880378723,138354551.79214478,3444058.448076248,5798520.520329475,9853730.350732803,13893832.266330719,169346189.49890137,479681015.01464844,250341105.4611206,102307868.00384521,56136143.20755005,16243383.288383484,6205544.248223305,166815.69395586848,6978.397868806496,3845546.0220575333,91404.23499047756,7300.855941139162,832268.1300342083,3757289.4245386124,2308594.062924385,8506966.382265091,19042696.058750153,5679734.423756599,5796851.962804794,375204491.6152954,1094729.3601930141,86337530.61294556,2386070.7879066467,95791.94593243301,9540637.582540512,41733205.31845093,363249254.2266846,640438938.1408691,333180093.7652588,49444302.916526794,24693931.63919449,18423767.387866974,4363644.868135452,1485648.0062007904,4094205.0516605377,6336290.389299393,302669.4292202592,473975.7627248764,5951447.039842606,6234534.0847969055,1072423.066943884,1624094.694852829,43788.994662463665,381331.96067065,1624212.4140262604
247038841.2475586,379604.8928052187,189474534.98840332,1056776.0095000267,14671882.9870224,2035093.866288662,16721709.072589874,201959300.04119873,359758257.86590576,138842010.49804688,98350667.95349121,79908645.15304565,29224038.124084473,10553419.589996338,499989.278614521,1605014.5030021667,3596735.3731393814,7558989.524841309,5779164.656996727,336227.49615460634,12380.802945699543,6688237.190246582,8342237.770557404,6290139.257907867,13622273.50473404,15127059.817314148,318706631.6604614,929799.024015665,186082148.55194092,643938.5004341602,44638.87889869511,5256.222721072845,41579750.180244446,357026314.7354126,501412391.66259766,371353459.35821533,26991048.455238342,10867241.024971008,12273325.771093369,4566425.085067749,3830515.965819359,705248.024314642,13029767.572879791,87662.0295457542,897276.3083875179,18473960.45923233,1150673.6278533936,3297769.6508169174,1501283.1427156925,4628331.586718559,4271506.890654564,2169153.280556202
234077525.13885498,21555332.839488983,151830542.08755493,1900714.635848999,52839738.13056946,33393353.22380066,37008729.577064514,105125820.63674927,585242319.1070557,95210593.93882751,90846395.49255371,11293034.255504608,96327751.8749237,15874075.889587402,118353.63693535328,10615084.320306778,6751292.943954468,6525344.401597977,3281184.658408165,3818810.7311725616,126888.37014138699,6080350.652337074,16576023.399829865,58407646.4176178,33283251.523971558,9619566.798210144,166404271.12579346,10494479.537010193,43002203.10688019,8165735.751390457,6005792.319774628,30424.477881751955,59045350.551605225,313563394.5465088,244383239.74609375,198405075.0732422,1541565.9174323082,62238.4890448302,14035908.877849579,15178512.036800385,48384514.45102692,36233976.48334503,1485911.7567539215,3059572.7264881134,30369.972228072584,2575123.4963536263,10469955.950975418,22591549.158096313,41909515.85769653,18975676.596164703,7026211.91740036,710.0944458215963
331516265.8691406,48349.07012991607,113509416.5802002,693528.7266969681,27300035.95352173,8377672.731876373,46170127.391815186,227601146.69799805,570691156.3873291,198312032.2227478,55554699.89776611,28685095.90625763,26870760.321617126,297786.7377921939,1075129.397213459,11693968.623876572,1005934.551358223,3475432.4704408646,42460.032273083925,807842.3328697681,1704667.8811311722,9545724.838972092,3091744.8922991753,12525138.258934021,17342074.21541214,6945576.518774033,384599590.3015137,414439.57015872,63350498.67630005,13808631.896972656,681146.2808400393,1268677.1340668201,18807399.2729187,424372434.61608887,475819396.97265625,213846921.92077637,64723742.00820923,12054175.88353157,40455785.393714905,7095593.214035034,5398876.219987869,1369745.284318924,858484.860509634,2234242.670238018,8264505.863189697,9656258.672475815,374406.3200429082,527650.9094983339,34232.583129778504,11451944.708824158,5598843.470215797,4688.153421739116
222836279.8690796,6461378.186941147,128846526.14593506,1007500.8496642113,20072516.798973083,2468078.5834789276,13121698.796749115,149464583.39691162,394652819.6334839,84759598.97041321,13469327.986240387,96111500.26321411,62522226.57203674,1967503.6892294884,214653.2293409109,6187253.817915916,4425031.691789627,1996853.9476394653,17915.059288498014,62053.49927768111,1158195.361495018,1537565.7938420773,8586017.042398453,8191597.461700439,15777108.073234558,2757488.377392292,186240923.4046936,123301.95168033242,101243019.1040039,32071045.04108429,892613.6419177055,609766.3659602404,73073905.70640564,321254777.9083252,480145883.56018066,321508359.9090576,13639983.534812927,22837245.46432495,12344012.409448624,71620.35326473415,31546193.36128235,20322196.185588837,2330451.4586925507,22242.80178779736,6720143.556594849,6727806.478738785,2404158.189892769,168628.82766872644,28443.249175325036,33229273.557662964,3029291.518032551,13006073.236465454
